candidate_id,candidate_hash,family,min_expected_R,min_projected_net_R,max_cost_to_risk,session_mode,skip_same_candle,source_mode,min_hold_candles,registered_status
P34_0679,187402c2f079a10a,balanced_activity,,1.15,0.2,NO_OFF_HOURS,False,ALL,6.0,REGISTERED
P34_0680,9c7970739692aa0a,cost_to_atr_gate,1.0,1.15,0.3,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0681,03342faf61723b41,projected_net_r_gate,1.1,1.3,0.3,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0682,973c0c36e6247001,low_r_filtered,1.2,1.3,0.3,NO_OFF_HOURS,True,ALL,,REGISTERED
P34_0683,7987f5fcfec1bbb7,session_aware,1.35,1.3,0.3,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0684,700fb196f2a77bbb,off_hours_stricter_r,1.5,,0.3,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0685,785f4aa7e77ef0a3,same_candle_hardened,1.8,,0.45,NO_OFF_HOURS,False,ALL,,REGISTERED
P34_0686,7592235b0afee32e,cand0190_relative,,,0.45,LONDON_NY,False,ALL,,REGISTERED
P34_0687,65da9c0dd7d3bc90,high_pf_low_frequency,1.0,0.7,0.45,LONDON_NY,False,ALL,,REGISTERED
P34_0688,4a25f6998be69164,stress_hardened,1.1,0.7,0.45,LONDON_NY,False,ALL,,REGISTERED
P34_0689,95778751d2720076,balanced_activity,1.2,0.7,0.45,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0690,76f3c972b9e497a7,cost_to_atr_gate,1.35,0.9,,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0691,838d8f27bb884675,projected_net_r_gate,1.5,0.9,,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0692,d0eb2e4dfd33ea8a,low_r_filtered,1.8,0.9,,LONDON_NY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0693,945ced289a2fa315,session_aware,,1.0,,LONDON_ONLY,True,NO_FUNDING_REVERSAL,,REGISTERED
P34_0694,9d2b751dc64f9435,off_hours_stricter_r,1.0,1.0,,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0695,bda7eed5579e55ed,same_candle_hardened,1.1,1.0,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0696,24c53cc64c29e802,cand0190_relative,1.2,1.15,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0697,aaa8f050fbcc3b38,high_pf_low_frequency,1.35,1.15,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0698,607eb2de34220802,stress_hardened,1.5,1.15,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0699,5b42ebb4907a6a65,balanced_activity,1.8,1.3,0.1,LONDON_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0700,388f63d1bc3b4f5d,cost_to_atr_gate,,1.3,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0701,0db392c8e607cc4c,projected_net_r_gate,1.0,1.3,0.15,NY_ONLY,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0702,5aa825ca30f59711,low_r_filtered,1.1,,0.15,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0703,cc8dbcf21cee9183,session_aware,1.2,,0.15,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0704,8a70048e5ea7af8d,off_hours_stricter_r,1.35,,0.15,NY_ONLY,True,BB_ONLY,2.0,REGISTERED
P34_0705,6fad40db30ee5707,same_candle_hardened,1.5,0.7,0.2,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0706,ea3935f0387cdd08,cand0190_relative,1.8,0.7,0.2,NY_ONLY,False,BB_ONLY,2.0,REGISTERED
P34_0707,8cca44464e2b2c11,high_pf_low_frequency,,0.7,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0708,57108d869b6b4eb5,stress_hardened,1.0,0.9,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0709,a7be0945508950ab,balanced_activity,1.1,0.9,0.2,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0710,dd3cbb8a9fd65e2e,cost_to_atr_gate,1.2,0.9,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0711,f77197d4c33c3020,projected_net_r_gate,1.35,1.0,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0712,9dd3010e0234c988,low_r_filtered,1.5,1.0,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0713,8e2058f7b1d0d961,session_aware,1.8,1.0,0.3,OFF_HOURS_STRICT_R,False,BB_ONLY,2.0,REGISTERED
P34_0714,3fcba33f1cd492db,off_hours_stricter_r,,1.15,0.3,ALL,False,BB_ONLY,4.0,REGISTERED
P34_0715,74de94035d31788a,same_candle_hardened,1.0,1.15,0.45,ALL,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0716,cf690b4f9e4c901d,cand0190_relative,1.1,1.15,0.45,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0717,e84c157e8f55c2d9,high_pf_low_frequency,1.2,1.3,0.45,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0718,61e176746bcacf15,stress_hardened,1.35,1.3,0.45,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0719,14a333762af3e1fb,balanced_activity,1.5,1.3,0.45,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0720,59fb7111d1211e86,cost_to_atr_gate,1.8,,,ALL,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0721,289d8268c1dfe313,projected_net_r_gate,,,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0722,f5f883732b86cd49,low_r_filtered,1.0,,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0723,193aab794fa9c0c0,session_aware,1.1,0.7,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0724,232d42081f28046d,off_hours_stricter_r,1.2,0.7,,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0725,854c6e933dbff31e,same_candle_hardened,1.35,0.7,0.1,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0726,a0f4dd453358f82d,cand0190_relative,1.5,0.9,0.1,NO_OFF_HOURS,True,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0727,a83308be46e87952,high_pf_low_frequency,1.8,0.9,0.1,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,4.0,REGISTERED
P34_0728,98f841309296b330,stress_hardened,,0.9,0.1,LONDON_NY,False,ALL,4.0,REGISTERED
P34_0729,08083bedee12faf1,balanced_activity,1.0,1.0,0.1,LONDON_NY,False,ALL,4.0,REGISTERED
P34_0730,19a561b265aa8c49,cost_to_atr_gate,1.1,1.0,0.15,LONDON_NY,False,ALL,4.0,REGISTERED
P34_0731,a025afb05efdf58d,projected_net_r_gate,1.2,1.0,0.15,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0732,19fd20ffadae48e3,low_r_filtered,1.35,1.15,0.15,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0733,5d06d38c07dca219,session_aware,1.5,1.15,0.15,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0734,00b2fec580d8bc54,off_hours_stricter_r,1.8,1.15,0.15,LONDON_NY,False,ALL,6.0,REGISTERED
P34_0735,297d082296b5363a,same_candle_hardened,,1.3,0.2,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_0736,1b2bbeb3e65e7cb9,cand0190_relative,1.0,1.3,0.2,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_0737,cc6201cef6f3b79d,high_pf_low_frequency,1.1,1.3,0.2,LONDON_ONLY,True,ALL,6.0,REGISTERED
P34_0738,add85a6d272769de,stress_hardened,1.2,,0.2,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_0739,b36ea99d77c6cda0,balanced_activity,1.35,,0.2,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_0740,b5fa1c14563cefee,cost_to_atr_gate,1.5,,0.3,LONDON_ONLY,False,ALL,6.0,REGISTERED
P34_0741,8333d32bd66aaa5d,projected_net_r_gate,1.8,0.7,0.3,LONDON_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0742,acfcd8bbecbe8003,low_r_filtered,,0.7,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0743,588cafb1d29e998d,session_aware,1.0,0.7,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0744,052ee3d3071021c0,off_hours_stricter_r,1.1,0.9,0.3,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0745,c630f40098099d72,same_candle_hardened,1.2,0.9,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0746,2dc838a31349c36e,cand0190_relative,1.35,0.9,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0747,651d7a2c0a12253b,high_pf_low_frequency,1.5,1.0,0.45,NY_ONLY,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0748,e1a473f503c4abd4,stress_hardened,1.8,1.0,0.45,NY_ONLY,True,NO_FUNDING_REVERSAL,,REGISTERED
P34_0749,174d140358acffab,balanced_activity,,1.0,0.45,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0750,f9b19a0fb67fb964,cost_to_atr_gate,1.0,1.15,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0751,feee10659438f3fd,projected_net_r_gate,1.1,1.15,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0752,0c0173656756cdc1,low_r_filtered,1.2,1.15,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0753,55309106aa846c71,session_aware,1.35,1.3,,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,,REGISTERED
P34_0754,8b0fe12e88b62bef,off_hours_stricter_r,1.5,1.3,,OFF_HOURS_STRICT_R,False,BB_ONLY,,REGISTERED
P34_0755,c12b3c4c8d34f61e,same_candle_hardened,1.8,1.3,0.1,OFF_HOURS_STRICT_R,False,BB_ONLY,,REGISTERED
P34_0756,310fc34d49596fcc,cand0190_relative,,,0.1,ALL,False,BB_ONLY,,REGISTERED
P34_0757,f931844da3b7995f,high_pf_low_frequency,1.0,,0.1,ALL,False,BB_ONLY,,REGISTERED
P34_0758,b2cfe2d71cf9747d,stress_hardened,1.1,,0.1,ALL,False,BB_ONLY,,REGISTERED
P34_0759,05513340f8386f0e,balanced_activity,1.2,0.7,0.1,ALL,True,BB_ONLY,,REGISTERED
P34_0760,0ae4eb9bdaaa08fd,cost_to_atr_gate,1.35,0.7,0.15,ALL,False,BB_ONLY,,REGISTERED
P34_0761,961851aaf718c30e,projected_net_r_gate,1.5,0.7,0.15,ALL,False,BB_ONLY,,REGISTERED
P34_0762,996316d0690b691e,low_r_filtered,1.8,0.9,0.15,ALL,False,BB_ONLY,,REGISTERED
P34_0763,4be62dfdedea34a5,session_aware,,0.9,0.15,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0764,27ec7e2b00ffb1a4,off_hours_stricter_r,1.0,0.9,0.15,NO_OFF_HOURS,False,BB_ONLY,,REGISTERED
P34_0765,86a357e324ffb032,same_candle_hardened,1.1,1.0,0.2,NO_OFF_HOURS,False,BB_ONLY,2.0,REGISTERED
P34_0766,948c73b840db543d,cand0190_relative,1.2,1.0,0.2,NO_OFF_HOURS,False,BB_ONLY,2.0,REGISTERED
P34_0767,306b3f0d2f96f5e6,high_pf_low_frequency,1.35,1.0,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0768,c237ffa1e10ba3c6,stress_hardened,1.5,1.15,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0769,04ef62642f4ef81a,balanced_activity,1.8,1.15,0.2,NO_OFF_HOURS,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0770,939779f41328c315,cost_to_atr_gate,,1.15,0.3,LONDON_NY,True,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0771,2869ba6559fefab5,projected_net_r_gate,1.0,1.3,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0772,1a298477564338a7,low_r_filtered,1.1,1.3,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0773,aa461197abe4fb18,session_aware,1.2,1.3,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0774,6afab3ae39deec19,off_hours_stricter_r,1.35,,0.3,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0775,771444a68a8f8f62,same_candle_hardened,1.5,,0.45,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0776,9369b66f528b9163,cand0190_relative,1.8,,0.45,LONDON_NY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0777,43a00a861e16870f,high_pf_low_frequency,,0.7,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0778,264b475c547cdc7a,stress_hardened,1.0,0.7,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0779,a4a0c2e0e9076c2a,balanced_activity,1.1,0.7,0.45,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,2.0,REGISTERED
P34_0780,bc5ee44fe71b5e05,cost_to_atr_gate,1.2,0.9,,LONDON_ONLY,False,ALL,2.0,REGISTERED
P34_0781,5784681d14e50b95,projected_net_r_gate,1.35,0.9,,LONDON_ONLY,True,ALL,2.0,REGISTERED
P34_0782,00f4bad5db9acd5c,low_r_filtered,1.5,0.9,,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0783,ff3f73405f0b6938,session_aware,1.8,1.0,,LONDON_ONLY,False,ALL,4.0,REGISTERED
P34_0784,14126d8df7de2080,off_hours_stricter_r,,1.0,,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0785,2446226c0bdabb05,same_candle_hardened,1.0,1.0,0.1,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0786,b93d4af519219c43,cand0190_relative,1.1,1.15,0.1,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0787,c671e7c5a01f36ea,high_pf_low_frequency,1.2,1.15,0.1,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0788,ae3a88fc5c31153d,stress_hardened,1.35,1.15,0.1,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0789,97ae3ab3f751e0d3,balanced_activity,1.5,1.3,0.1,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0790,8476214a9cbb518c,cost_to_atr_gate,1.8,1.3,0.15,NY_ONLY,False,ALL,4.0,REGISTERED
P34_0791,57192c513e14350c,projected_net_r_gate,,1.3,0.15,OFF_HOURS_STRICT_R,False,ALL,4.0,REGISTERED
P34_0792,63925e94b6c1b5ec,low_r_filtered,1.0,,0.15,OFF_HOURS_STRICT_R,True,ALL,4.0,REGISTERED
P34_0793,b5090770bc03c32d,session_aware,1.1,,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0794,e2ee410b2d6681e4,off_hours_stricter_r,1.2,,0.15,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0795,74f3afe20e585989,same_candle_hardened,1.35,0.7,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0796,732074aef46aff76,cand0190_relative,1.5,0.7,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0797,617248f63eb4da2b,high_pf_low_frequency,1.8,0.7,0.2,OFF_HOURS_STRICT_R,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0798,0a24b2db66fd1e40,stress_hardened,,0.9,0.2,ALL,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0799,55c05bf5d2d41424,balanced_activity,1.0,0.9,0.2,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0800,a03ad80bce404ac0,cost_to_atr_gate,1.1,0.9,0.3,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0801,d1d6bd3a43afdb11,projected_net_r_gate,1.2,1.0,0.3,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0802,8f6d9293a4720bf0,low_r_filtered,1.35,1.0,0.3,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0803,35073ce0b0f82583,session_aware,1.5,1.0,0.3,ALL,True,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0804,87ffb18f5c7323e1,off_hours_stricter_r,1.8,1.15,0.3,ALL,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0805,7ab97b18da2d51b8,same_candle_hardened,,1.15,0.45,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,6.0,REGISTERED
P34_0806,0d870d7654ae914b,cand0190_relative,1.0,1.15,0.45,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_0807,c57c96ff0107be6d,high_pf_low_frequency,1.1,1.3,0.45,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_0808,b81cb86c87b7bc38,stress_hardened,1.2,1.3,0.45,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_0809,acf92c1f39d2ccb6,balanced_activity,1.35,1.3,0.45,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_0810,fef0ced7f707df40,cost_to_atr_gate,1.5,,,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_0811,4b88b9a590f3963d,projected_net_r_gate,1.8,,,NO_OFF_HOURS,False,BB_ONLY,6.0,REGISTERED
P34_0812,fc72b9ead83e1fc9,low_r_filtered,,,,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_0813,30cca86773007e03,session_aware,1.0,0.7,,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_0814,4c8d444eb9c550e6,off_hours_stricter_r,1.1,0.7,,LONDON_NY,True,BB_ONLY,6.0,REGISTERED
P34_0815,8756172597a3a9ad,same_candle_hardened,1.2,0.7,0.1,LONDON_NY,False,BB_ONLY,6.0,REGISTERED
P34_0816,b29064cc96fe63ca,cand0190_relative,1.35,0.9,0.1,LONDON_NY,False,BB_ONLY,,REGISTERED
P34_0817,4dadd76f1625d751,high_pf_low_frequency,1.5,0.9,0.1,LONDON_NY,False,BB_ONLY,,REGISTERED
P34_0818,4a2b605c0d850f85,stress_hardened,1.8,0.9,0.1,LONDON_NY,False,BB_ONLY,,REGISTERED
P34_0819,e2f0ad4a2d49dbb5,balanced_activity,,1.0,0.1,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0820,7d721b290ca6ceef,cost_to_atr_gate,1.0,1.0,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0821,3569cc89365471e6,projected_net_r_gate,1.1,1.0,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0822,62d3c4de5bf2826e,low_r_filtered,1.2,1.15,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0823,b4b65f73563421cc,session_aware,1.35,1.15,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0824,5457da5134c33823,off_hours_stricter_r,1.5,1.15,0.15,LONDON_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0825,b15c39e3a32a62cd,same_candle_hardened,1.8,1.3,0.2,LONDON_ONLY,True,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0826,915595f1850939d4,cand0190_relative,,1.3,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0827,832ba4194cbf44c0,high_pf_low_frequency,1.0,1.3,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0828,e82726e30b96484c,stress_hardened,1.1,,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0829,e2c4cefd22229561,balanced_activity,1.2,,0.2,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0830,afc3f0fd6ac247b5,cost_to_atr_gate,1.35,,0.3,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0831,6ef68646f7659262,projected_net_r_gate,1.5,0.7,0.3,NY_ONLY,False,LOW_ACTIVITY_ONLY,,REGISTERED
P34_0832,a75ad80f50bd1a1b,low_r_filtered,1.8,0.7,0.3,NY_ONLY,False,ALL,,REGISTERED
P34_0833,65072349fdec4c97,session_aware,,0.7,0.3,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0834,83abdb0d119e8627,off_hours_stricter_r,1.0,0.9,0.3,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0835,4960999fb488fd15,same_candle_hardened,1.1,0.9,0.45,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0836,364d7f21b5227c00,cand0190_relative,1.2,0.9,0.45,OFF_HOURS_STRICT_R,True,ALL,2.0,REGISTERED
P34_0837,5348a6255f120860,high_pf_low_frequency,1.35,1.0,0.45,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0838,738c907e42f580fb,stress_hardened,1.5,1.0,0.45,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0839,cb7ebb20b2e481de,balanced_activity,1.8,1.0,0.45,OFF_HOURS_STRICT_R,False,ALL,2.0,REGISTERED
P34_0840,0dfde040eaa27f9d,cost_to_atr_gate,,1.15,,ALL,False,ALL,2.0,REGISTERED
P34_0841,5f4c94e990385fc1,projected_net_r_gate,1.0,1.15,,ALL,False,ALL,2.0,REGISTERED
P34_0842,bb6539b5c5719988,low_r_filtered,1.1,1.15,,ALL,False,ALL,2.0,REGISTERED
P34_0843,8ca574631e8acf46,session_aware,1.2,1.3,,ALL,False,ALL,2.0,REGISTERED
P34_0844,08b1f25983f21192,off_hours_stricter_r,1.35,1.3,,ALL,False,ALL,2.0,REGISTERED
P34_0845,8fd623470407918a,same_candle_hardened,1.5,1.3,0.1,ALL,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0846,515be5a0fedc47b4,cand0190_relative,1.8,,0.1,ALL,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0847,31f3a5f51f37b660,high_pf_low_frequency,,,0.1,NO_OFF_HOURS,True,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0848,0e35fa3988417cda,stress_hardened,1.0,,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0849,76dd1e08d24af9c8,balanced_activity,1.1,0.7,0.1,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,2.0,REGISTERED
P34_0850,57f9fc74be510e30,cost_to_atr_gate,1.2,0.7,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0851,20013a1dd50ffe8c,projected_net_r_gate,1.35,0.7,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0852,e92cd2088d3a7e22,low_r_filtered,1.5,0.9,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0853,ef9c5bf08f60e901,session_aware,1.8,0.9,0.15,NO_OFF_HOURS,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0854,5b2f6c26f8e4b322,off_hours_stricter_r,,0.9,0.15,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0855,be973441babacdcb,same_candle_hardened,1.0,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0856,23d61a23bf5f041b,cand0190_relative,1.1,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0857,a24c899a6cc6bb6f,high_pf_low_frequency,1.2,1.0,0.2,LONDON_NY,False,NO_FUNDING_REVERSAL,4.0,REGISTERED
P34_0858,7a063797abfca957,stress_hardened,1.35,1.15,0.2,LONDON_NY,True,BB_ONLY,4.0,REGISTERED
P34_0859,3b54c6a861489c14,balanced_activity,1.5,1.15,0.2,LONDON_NY,False,BB_ONLY,4.0,REGISTERED
P34_0860,f33405584f6cbb05,cost_to_atr_gate,1.8,1.15,0.3,LONDON_NY,False,BB_ONLY,4.0,REGISTERED
P34_0861,29c8d74f384ce714,projected_net_r_gate,,1.3,0.3,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0862,5479e559daaf94c8,low_r_filtered,1.0,1.3,0.3,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0863,a044dcacf9b5c793,session_aware,1.1,1.3,0.3,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0864,5212dffcd2af1cf1,off_hours_stricter_r,1.2,,0.3,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0865,31862b612b17def1,same_candle_hardened,1.35,,0.45,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0866,16b9af62e74b2acf,cand0190_relative,1.5,,0.45,LONDON_ONLY,False,BB_ONLY,4.0,REGISTERED
P34_0867,857f46c7608fc463,high_pf_low_frequency,1.8,0.7,0.45,LONDON_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_0868,951240a706b854ea,stress_hardened,,0.7,0.45,NY_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_0869,2cbd7df5f200b19a,balanced_activity,1.0,0.7,0.45,NY_ONLY,True,BB_ONLY,6.0,REGISTERED
P34_0870,f4c601e94d45fa15,cost_to_atr_gate,1.1,0.9,,NY_ONLY,False,BB_ONLY,6.0,REGISTERED
P34_0871,503e762ea66a23f5,projected_net_r_gate,1.2,0.9,,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0872,c1b6bfd5e6aba79f,low_r_filtered,1.35,0.9,,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0873,181f68c086dde193,session_aware,1.5,1.0,,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0874,4ea45b86e318e719,off_hours_stricter_r,1.8,1.0,,NY_ONLY,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0875,2fdac60b9f913f73,same_candle_hardened,,1.0,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0876,705cbe0133f524b7,cand0190_relative,1.0,1.15,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
P34_0877,214ac2dba3bbdc17,high_pf_low_frequency,1.1,1.15,0.1,OFF_HOURS_STRICT_R,False,LOW_ACTIVITY_ONLY,6.0,REGISTERED
