candidate_id,passed_cheap_scan,pnl,pf,dd,status
C25_1486,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_1487,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_1488,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_1489,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_1490,YES,14845.0,2.72,0.22,PASS
C25_1491,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_1492,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_1493,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_1494,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_1495,YES,15447.5,2.81,0.23,PASS
C25_1496,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_1497,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_1498,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_1499,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_1500,YES,4000.0,1.1,0.04,PASS
C25_1501,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_1502,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_1503,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_1504,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_1505,YES,4602.5,1.19,0.05,PASS
C25_1506,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_1507,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_1508,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_1509,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_1510,YES,5205.0,1.28,0.06,PASS
C25_1511,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_1512,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_1513,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_1514,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_1515,YES,5807.5,1.37,0.07,PASS
C25_1516,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_1517,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_1518,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_1519,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_1520,YES,6410.0,1.46,0.08,PASS
C25_1521,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_1522,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_1523,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_1524,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_1525,YES,7012.5,1.55,0.09,PASS
C25_1526,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_1527,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_1528,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_1529,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_1530,YES,7615.0,1.64,0.1,PASS
C25_1531,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_1532,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_1533,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_1534,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_1535,YES,8217.5,1.73,0.11,PASS
C25_1536,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_1537,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_1538,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_1539,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_1540,YES,8820.0,1.82,0.12,PASS
C25_1541,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_1542,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_1543,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_1544,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_1545,YES,9422.5,1.91,0.13,PASS
C25_1546,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_1547,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_1548,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_1549,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_1550,YES,10025.0,2.0,0.14,PASS
C25_1551,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_1552,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_1553,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_1554,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_1555,YES,10627.5,2.09,0.15,PASS
C25_1556,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_1557,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_1558,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_1559,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_1560,YES,11230.0,2.18,0.16,PASS
C25_1561,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_1562,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_1563,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_1564,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_1565,YES,11832.5,2.27,0.17,PASS
C25_1566,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_1567,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_1568,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_1569,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_1570,YES,12435.0,2.36,0.18,PASS
C25_1571,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_1572,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_1573,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_1574,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_1575,YES,13037.5,2.45,0.19,PASS
C25_1576,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_1577,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_1578,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_1579,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_1580,YES,13640.0,2.54,0.2,PASS
C25_1581,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_1582,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_1583,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_1584,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_1585,YES,14242.5,2.63,0.21,PASS
C25_1586,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_1587,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_1588,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_1589,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_1590,YES,14845.0,2.72,0.22,PASS
C25_1591,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_1592,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_1593,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_1594,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_1595,YES,15447.5,2.81,0.23,PASS
C25_1596,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_1597,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_1598,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_1599,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_1600,YES,4000.0,1.1,0.04,PASS
C25_1601,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_1602,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_1603,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_1604,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_1605,YES,4602.5,1.19,0.05,PASS
C25_1606,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_1607,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_1608,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_1609,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_1610,YES,5205.0,1.28,0.06,PASS
C25_1611,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_1612,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_1613,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_1614,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_1615,YES,5807.5,1.37,0.07,PASS
C25_1616,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_1617,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_1618,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_1619,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_1620,YES,6410.0,1.46,0.08,PASS
C25_1621,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_1622,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_1623,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_1624,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_1625,YES,7012.5,1.55,0.09,PASS
C25_1626,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_1627,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_1628,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_1629,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_1630,YES,7615.0,1.64,0.1,PASS
C25_1631,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_1632,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_1633,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_1634,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_1635,YES,8217.5,1.73,0.11,PASS
C25_1636,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_1637,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_1638,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_1639,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_1640,YES,8820.0,1.82,0.12,PASS
C25_1641,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_1642,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_1643,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_1644,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_1645,YES,9422.5,1.91,0.13,PASS
C25_1646,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_1647,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_1648,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_1649,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_1650,YES,10025.0,2.0,0.14,PASS
C25_1651,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_1652,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_1653,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_1654,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_1655,YES,10627.5,2.09,0.15,PASS
C25_1656,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_1657,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_1658,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_1659,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_1660,YES,11230.0,2.18,0.16,PASS
C25_1661,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_1662,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_1663,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_1664,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_1665,YES,11832.5,2.27,0.17,PASS
C25_1666,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_1667,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_1668,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_1669,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_1670,YES,12435.0,2.36,0.18,PASS
C25_1671,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_1672,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_1673,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_1674,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_1675,YES,13037.5,2.45,0.19,PASS
C25_1676,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_1677,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_1678,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_1679,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_1680,YES,13640.0,2.54,0.2,PASS
C25_1681,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_1682,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_1683,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_1684,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_1685,YES,14242.5,2.63,0.21,PASS
C25_1686,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_1687,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_1688,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_1689,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_1690,YES,14845.0,2.72,0.22,PASS
C25_1691,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_1692,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_1693,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_1694,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_1695,YES,15447.5,2.81,0.23,PASS
C25_1696,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_1697,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_1698,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_1699,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_1700,YES,4000.0,1.1,0.04,PASS
C25_1701,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_1702,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_1703,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_1704,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_1705,YES,4602.5,1.19,0.05,PASS
C25_1706,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_1707,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_1708,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_1709,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_1710,YES,5205.0,1.28,0.06,PASS
C25_1711,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_1712,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_1713,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_1714,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_1715,YES,5807.5,1.37,0.07,PASS
C25_1716,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_1717,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_1718,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_1719,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_1720,YES,6410.0,1.46,0.08,PASS
C25_1721,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_1722,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_1723,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_1724,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_1725,YES,7012.5,1.55,0.09,PASS
C25_1726,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_1727,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_1728,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_1729,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_1730,YES,7615.0,1.64,0.1,PASS
C25_1731,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_1732,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_1733,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_1734,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_1735,YES,8217.5,1.73,0.11,PASS
C25_1736,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_1737,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_1738,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_1739,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_1740,YES,8820.0,1.82,0.12,PASS
C25_1741,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_1742,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_1743,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_1744,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_1745,YES,9422.5,1.91,0.13,PASS
C25_1746,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_1747,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_1748,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_1749,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_1750,YES,10025.0,2.0,0.14,PASS
C25_1751,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_1752,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_1753,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_1754,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_1755,YES,10627.5,2.09,0.15,PASS
C25_1756,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_1757,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_1758,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_1759,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_1760,YES,11230.0,2.18,0.16,PASS
C25_1761,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_1762,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_1763,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_1764,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_1765,YES,11832.5,2.27,0.17,PASS
C25_1766,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_1767,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_1768,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_1769,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_1770,YES,12435.0,2.36,0.18,PASS
C25_1771,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_1772,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_1773,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_1774,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_1775,YES,13037.5,2.45,0.19,PASS
C25_1776,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_1777,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_1778,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_1779,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_1780,YES,13640.0,2.54,0.2,PASS
C25_1781,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_1782,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_1783,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_1784,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_1785,YES,14242.5,2.63,0.21,PASS
C25_1786,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_1787,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_1788,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_1789,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_1790,YES,14845.0,2.72,0.22,PASS
C25_1791,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_1792,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_1793,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_1794,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_1795,YES,15447.5,2.81,0.23,PASS
C25_1796,NO,15568.0,2.828,0.232,REJECTED_UNDER_PF
C25_1797,NO,15688.5,2.846,0.234,REJECTED_UNDER_PF
C25_1798,NO,15809.0,2.864,0.236,REJECTED_UNDER_PF
C25_1799,NO,15929.5,2.882,0.238,REJECTED_UNDER_PF
C25_1800,YES,4000.0,1.1,0.04,PASS
C25_1801,NO,4120.5,1.118,0.042,REJECTED_UNDER_PF
C25_1802,NO,4241.0,1.136,0.044,REJECTED_UNDER_PF
C25_1803,NO,4361.5,1.154,0.046,REJECTED_UNDER_PF
C25_1804,NO,4482.0,1.172,0.048,REJECTED_UNDER_PF
C25_1805,YES,4602.5,1.19,0.05,PASS
C25_1806,NO,4723.0,1.208,0.052,REJECTED_UNDER_PF
C25_1807,NO,4843.5,1.226,0.054,REJECTED_UNDER_PF
C25_1808,NO,4964.0,1.244,0.056,REJECTED_UNDER_PF
C25_1809,NO,5084.5,1.262,0.058,REJECTED_UNDER_PF
C25_1810,YES,5205.0,1.28,0.06,PASS
C25_1811,NO,5325.5,1.298,0.062,REJECTED_UNDER_PF
C25_1812,NO,5446.0,1.316,0.064,REJECTED_UNDER_PF
C25_1813,NO,5566.5,1.334,0.066,REJECTED_UNDER_PF
C25_1814,NO,5687.0,1.352,0.068,REJECTED_UNDER_PF
C25_1815,YES,5807.5,1.37,0.07,PASS
C25_1816,NO,5928.0,1.388,0.072,REJECTED_UNDER_PF
C25_1817,NO,6048.5,1.406,0.074,REJECTED_UNDER_PF
C25_1818,NO,6169.0,1.424,0.076,REJECTED_UNDER_PF
C25_1819,NO,6289.5,1.442,0.078,REJECTED_UNDER_PF
C25_1820,YES,6410.0,1.46,0.08,PASS
C25_1821,NO,6530.5,1.478,0.082,REJECTED_UNDER_PF
C25_1822,NO,6651.0,1.496,0.084,REJECTED_UNDER_PF
C25_1823,NO,6771.5,1.514,0.086,REJECTED_UNDER_PF
C25_1824,NO,6892.0,1.532,0.088,REJECTED_UNDER_PF
C25_1825,YES,7012.5,1.55,0.09,PASS
C25_1826,NO,7133.0,1.568,0.092,REJECTED_UNDER_PF
C25_1827,NO,7253.5,1.586,0.094,REJECTED_UNDER_PF
C25_1828,NO,7374.0,1.604,0.096,REJECTED_UNDER_PF
C25_1829,NO,7494.5,1.622,0.098,REJECTED_UNDER_PF
C25_1830,YES,7615.0,1.64,0.1,PASS
C25_1831,NO,7735.5,1.658,0.102,REJECTED_UNDER_PF
C25_1832,NO,7856.0,1.676,0.104,REJECTED_UNDER_PF
C25_1833,NO,7976.5,1.694,0.106,REJECTED_UNDER_PF
C25_1834,NO,8097.0,1.712,0.108,REJECTED_UNDER_PF
C25_1835,YES,8217.5,1.73,0.11,PASS
C25_1836,NO,8338.0,1.748,0.112,REJECTED_UNDER_PF
C25_1837,NO,8458.5,1.766,0.114,REJECTED_UNDER_PF
C25_1838,NO,8579.0,1.784,0.116,REJECTED_UNDER_PF
C25_1839,NO,8699.5,1.802,0.118,REJECTED_UNDER_PF
C25_1840,YES,8820.0,1.82,0.12,PASS
C25_1841,NO,8940.5,1.838,0.122,REJECTED_UNDER_PF
C25_1842,NO,9061.0,1.856,0.124,REJECTED_UNDER_PF
C25_1843,NO,9181.5,1.874,0.126,REJECTED_UNDER_PF
C25_1844,NO,9302.0,1.892,0.128,REJECTED_UNDER_PF
C25_1845,YES,9422.5,1.91,0.13,PASS
C25_1846,NO,9543.0,1.928,0.132,REJECTED_UNDER_PF
C25_1847,NO,9663.5,1.946,0.134,REJECTED_UNDER_PF
C25_1848,NO,9784.0,1.964,0.136,REJECTED_UNDER_PF
C25_1849,NO,9904.5,1.982,0.138,REJECTED_UNDER_PF
C25_1850,YES,10025.0,2.0,0.14,PASS
C25_1851,NO,10145.5,2.018,0.142,REJECTED_UNDER_PF
C25_1852,NO,10266.0,2.036,0.144,REJECTED_UNDER_PF
C25_1853,NO,10386.5,2.054,0.146,REJECTED_UNDER_PF
C25_1854,NO,10507.0,2.072,0.148,REJECTED_UNDER_PF
C25_1855,YES,10627.5,2.09,0.15,PASS
C25_1856,NO,10748.0,2.108,0.152,REJECTED_UNDER_PF
C25_1857,NO,10868.5,2.126,0.154,REJECTED_UNDER_PF
C25_1858,NO,10989.0,2.144,0.156,REJECTED_UNDER_PF
C25_1859,NO,11109.5,2.162,0.158,REJECTED_UNDER_PF
C25_1860,YES,11230.0,2.18,0.16,PASS
C25_1861,NO,11350.5,2.198,0.162,REJECTED_UNDER_PF
C25_1862,NO,11471.0,2.216,0.164,REJECTED_UNDER_PF
C25_1863,NO,11591.5,2.234,0.166,REJECTED_UNDER_PF
C25_1864,NO,11712.0,2.252,0.168,REJECTED_UNDER_PF
C25_1865,YES,11832.5,2.27,0.17,PASS
C25_1866,NO,11953.0,2.288,0.172,REJECTED_UNDER_PF
C25_1867,NO,12073.5,2.306,0.174,REJECTED_UNDER_PF
C25_1868,NO,12194.0,2.324,0.176,REJECTED_UNDER_PF
C25_1869,NO,12314.5,2.342,0.178,REJECTED_UNDER_PF
C25_1870,YES,12435.0,2.36,0.18,PASS
C25_1871,NO,12555.5,2.378,0.182,REJECTED_UNDER_PF
C25_1872,NO,12676.0,2.396,0.184,REJECTED_UNDER_PF
C25_1873,NO,12796.5,2.414,0.186,REJECTED_UNDER_PF
C25_1874,NO,12917.0,2.432,0.188,REJECTED_UNDER_PF
C25_1875,YES,13037.5,2.45,0.19,PASS
C25_1876,NO,13158.0,2.468,0.192,REJECTED_UNDER_PF
C25_1877,NO,13278.5,2.486,0.194,REJECTED_UNDER_PF
C25_1878,NO,13399.0,2.504,0.196,REJECTED_UNDER_PF
C25_1879,NO,13519.5,2.522,0.198,REJECTED_UNDER_PF
C25_1880,YES,13640.0,2.54,0.2,PASS
C25_1881,NO,13760.5,2.558,0.202,REJECTED_UNDER_PF
C25_1882,NO,13881.0,2.576,0.204,REJECTED_UNDER_PF
C25_1883,NO,14001.5,2.594,0.206,REJECTED_UNDER_PF
C25_1884,NO,14122.0,2.612,0.208,REJECTED_UNDER_PF
C25_1885,YES,14242.5,2.63,0.21,PASS
C25_1886,NO,14363.0,2.648,0.212,REJECTED_UNDER_PF
C25_1887,NO,14483.5,2.666,0.214,REJECTED_UNDER_PF
C25_1888,NO,14604.0,2.684,0.216,REJECTED_UNDER_PF
C25_1889,NO,14724.5,2.702,0.218,REJECTED_UNDER_PF
C25_1890,YES,14845.0,2.72,0.22,PASS
C25_1891,NO,14965.5,2.738,0.222,REJECTED_UNDER_PF
C25_1892,NO,15086.0,2.756,0.224,REJECTED_UNDER_PF
C25_1893,NO,15206.5,2.774,0.226,REJECTED_UNDER_PF
C25_1894,NO,15327.0,2.792,0.228,REJECTED_UNDER_PF
C25_1895,YES,15447.5,2.81,0.23,PASS
