workspace,file_path,artifact_type,phase,candidate_logic_found,teacher_only_logic,live_safe_logic,missing_logic,useful_lower_timeframe_artifact,unique_vs_github_checkout
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_fusion_architecture_map.csv,structured_artifact,phase29,PF1.2;retest;VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_live_execution_readiness.csv,structured_artifact,phase29,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_lookahead_hardcoding_audit.csv,structured_artifact,phase29,Variant C;C core;MFE;MAE,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_multi_asset_monthly_metrics.csv,structured_artifact,phase29,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_project_inventory.csv,structured_artifact,phase29,phase17_3;funding;ATR;15m;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_statistical_robustness.csv,structured_artifact,phase29,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_strategy_rulebook.md,report_or_note,phase29,funding;ADX;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_stress_torture_results.csv,structured_artifact,phase29,PF1.2;funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_absolute_truth_audit.py,source,phase29,PF1.2;retest;VWAP;funding;ADX;ATR;MFE;MAE;15m;5m,YES,NO,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_download_binance_data.py,source,phase29,funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase29_absolute_truth_audit.py,source,phase29,ATR;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_corrected_benchmark_status.csv,structured_artifact,phase29_1,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_corrected_project_status.md,report_or_note,phase29_1,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_dirty_pf8_recompute_trade_log.csv,structured_artifact,phase29_1,funding;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_entry_exit_rulebook.md,report_or_note,phase29_1,retest;VWAP;funding;ADX;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_candidate_registry.csv,structured_artifact,phase29_1,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_candidate_results.csv,structured_artifact,phase29_1,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_router_monthly_table.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_router_stress_table.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_genuine_router_trade_log.csv,structured_artifact,phase29_1,retest;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_live_known_rule_audit.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_monthly_table.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_stress_table.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_trade_log.csv,structured_artifact,phase29_1,funding;ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_pf12_truth_lock.csv,structured_artifact,phase29_1,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_real_sleeve_idea_inventory.csv,structured_artifact,phase29_1,retest;VWAP;funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_reconstruction_ladder.csv,structured_artifact,phase29_1,PF1.2;retest;VWAP;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_router_conflict_audit.csv,structured_artifact,phase29_1,retest;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_pullback_reclaim_monthly_table.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_pullback_reclaim_trade_log.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_second_retest_monthly_table.csv,structured_artifact,phase29_1,retest;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_second_retest_trade_log.csv,structured_artifact,phase29_1,retest;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_session_breakout_monthly_table.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_session_breakout_trade_log.csv,structured_artifact,phase29_1,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_standalone_results.csv,structured_artifact,phase29_1,retest;VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_vwap_reclaim_monthly_table.csv,structured_artifact,phase29_1,VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_sleeve_vwap_reclaim_trade_log.csv,structured_artifact,phase29_1,VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_1_truth_first_pf8_recovery_report.md,report_or_note,phase29_1,PF1.2;retest;VWAP;funding;15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_1_truth_first_recovery.py,source,phase29_1,PF1.2;retest;VWAP;funding;ADX;ATR;15m;5m,NO,YES,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase29_1_truth_first_recovery.py,source,phase29_1,PF1.2;MFE;MAE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_audit_manifest.json,structured_artifact,phase29_2,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_benchmark_comparison_matrix.csv,structured_artifact,phase29_2,Variant C;PF1.2;B rescue;rescue rows;VWAP;ATR,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_candidate_registry.csv,structured_artifact,phase29_2,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_candidate_results.csv,structured_artifact,phase29_2,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_dirty_pf8_trade_quality_audit.csv,structured_artifact,phase29_2,retest;VWAP;funding;ADX;ATR;MFE;MAE,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_final_status_correction.md,report_or_note,phase29_2,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_live_automation_readiness_audit.md,report_or_note,phase29_2,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_multitimeframe_data_audit.csv,structured_artifact,phase29_2,15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_no_lookahead_hardcoding_scan.csv,structured_artifact,phase29_2,phase17_3;completed trade;MFE;MAE,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_pf12_executable_rebuild_results.csv,structured_artifact,phase29_2,PF1.2,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_pf12_fusion_lineage_map.csv,structured_artifact,phase29_2,Variant B;Variant C;PF1.2;B rescue;rescue rows;phase17_3;completed trade;ATR,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_precision_fusion_compiler_spec.md,report_or_note,phase29_2,PF1.2;expected R,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_precision_fusion_truth_reconstruction_report.md,report_or_note,phase29_2,Variant B;Variant C;PF1.2;B rescue;rescue rows;completed trade;VWAP;15m;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_recovered_router_monthly_table.csv,structured_artifact,phase29_2,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_recovered_router_stress_table.csv,structured_artifact,phase29_2,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_recovered_router_trade_log.csv,structured_artifact,phase29_2,VWAP;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_2_sleeve_standalone_results.csv,structured_artifact,phase29_2,retest;VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_2_precision_fusion_truth.py,source,phase29_2,Variant B;Variant C;PF1.2;B rescue;expected R;rescue rows;phase17_3;completed trade;retest;VWAP;funding;ADX,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase29_2_precision_fusion_truth.py,source,phase29_2,PF1.2;ATR;MFE;MAE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_audit_manifest.json,structured_artifact,phase29_3,ATR,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_benchmark_comparison_matrix.csv,structured_artifact,phase29_3,Variant B;Variant C;PF1.2;VWAP;ATR,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_best_recovered_router_monthly_table.csv,structured_artifact,phase29_3,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_best_recovered_router_stress_table.csv,structured_artifact,phase29_3,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_best_recovered_router_trade_log.csv,structured_artifact,phase29_3,VWAP;funding,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_dirty_pf8_quality_surgery.csv,structured_artifact,phase29_3,retest;VWAP;funding;ADX;ATR;MFE;MAE,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_live_rule_audit.md,report_or_note,phase29_3,PF1.2;funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_multitimeframe_data_audit.csv,structured_artifact,phase29_3,15m;5m,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_no_lookahead_hardcoding_scan.csv,structured_artifact,phase29_3,phase17_3;completed trade;MFE;MAE,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_pf12_compiler_conflicts.csv,structured_artifact,phase29_3,,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_pf12_compiler_rejected_signals.csv,structured_artifact,phase29_3,,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_pf12_executable_rebuild_monthly_table.csv,structured_artifact,phase29_3,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_pf12_executable_rebuild_trade_log.csv,structured_artifact,phase29_3,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_pf12_fusion_lineage_map.csv,structured_artifact,phase29_3,Variant B;Variant C;PF1.2;B rescue;rescue rows;phase17_3;completed trade;ATR,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_pf12_trade_diff_audit.csv,structured_artifact,phase29_3,,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_precision_fusion_compiler_spec.md,report_or_note,phase29_3,expected R,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_precision_fusion_lineage_recovery_and_pf8_rebuild_report.md,report_or_note,phase29_3,Variant B;Variant C;PF1.2;B rescue;phase17_3;completed trade;retest;VWAP;funding;15m;5m,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_recovered_candidate_registry.csv,structured_artifact,phase29_3,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_recovered_candidate_results.csv,structured_artifact,phase29_3,retest;VWAP;funding;ATR,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_sleeve_standalone_results.csv,structured_artifact,phase29_3,retest;VWAP,NO,ANALYSIS_ONLY,,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_variant_b_rebuild.csv,structured_artifact,phase29_3,Variant B;phase17_3,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_3_variant_c_rebuild.csv,structured_artifact,phase29_3,Variant C;phase17_3,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_3_precision_fusion_recovery.py,source,phase29_3,Variant B;Variant C;PF1.2;B rescue;expected R;phase17_3;completed trade;retest;VWAP;funding;ATR;MFE,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase29_3_precision_fusion_recovery.py,source,phase29_3,ATR;MFE;MAE,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_dirty_pf8_recovery_results.csv,structured_artifact,phase29_4,PF1.2;B rescue;C core,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_entry_time_feature_table.csv,structured_artifact,phase29_4,Variant B;retest;funding;ADX;ATR;15m;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_final_benchmark_comparison.csv,structured_artifact,phase29_4,Variant B;Variant C;PF1.2;B rescue,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_live_automation_audit.md,report_or_note,phase29_4,Variant B;Variant C;PF1.2;B rescue;C core;funding,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_local_evidence_inventory.csv,structured_artifact,phase29_4,Variant B;Variant C;Precision Fusion 1.2;PF1.2;B rescue;C core;expected R;rescue rows;phase17_3;completed trade;B unique;C quality,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_pf12_live_router_metrics.csv,structured_artifact,phase29_4,PF1.2;B rescue;C core;phase17_3,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_pf12_live_router_trade_log.csv,structured_artifact,phase29_4,funding,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_precision_fusion_teacher_distillation_and_live_recovery_report.md,report_or_note,phase29_4,Variant B;Variant C;PF1.2;B rescue;completed trade;retest;VWAP;funding;ADX;ATR;MFE;MAE,YES,NO,exact PF1.2 executable router,YES,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_teacher_canonical_sets.csv,structured_artifact,phase29_4,Variant B;Variant C;PF1.2;B rescue;phase17_3,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_teacher_distilled_rules.csv,structured_artifact,phase29_4,funding;ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_teacher_vs_floor_diff.csv,structured_artifact,phase29_4,Variant B;Variant C;PF1.2,NO,ANALYSIS_ONLY,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_variant_b_rescue_rebuild_results.csv,structured_artifact,phase29_4,B rescue;funding;ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\reports\phase29_4_variant_c_live_rebuild_results.csv,structured_artifact,phase29_4,funding;ADX,NO,ANALYSIS_ONLY,,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\scripts\phase29_4_teacher_distillation.py,source,phase29_4,Variant B;Variant C;Precision Fusion 1.2;PF1.2;B rescue;C core;expected R;rescue rows;phase17_3;completed trade;B unique;C quality,YES,NO,exact PF1.2 executable router,NO,NO
github_checkout,C:\Users\HP\Documents\Codex\2026-07-01\spaciousabhi-binance-futures-backtest-research-https\work\binance-futures-backtest-research\tests\test_phase29_4_teacher_distillation.py,source,phase29_4,Variant B;Variant C;PF1.2;MFE;MAE;5m,NO,ANALYSIS_ONLY,exact PF1.2 executable router,YES,NO
