candidate_id,family,rule,status,pnl,pf,dd
H27_1505,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1506,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1507,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1508,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1509,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1510,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1511,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1512,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1513,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1514,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1515,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1516,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1517,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1518,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1519,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1520,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1521,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1522,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1523,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1524,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1525,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1526,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1527,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1528,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1529,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1530,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1531,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1532,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1533,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1534,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1535,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1536,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1537,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1538,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1539,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1540,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1541,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1542,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1543,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1544,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1545,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1546,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1547,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1548,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1549,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1550,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1551,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1552,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1553,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1554,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1555,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1556,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1557,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1558,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1559,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1560,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1561,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1562,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1563,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1564,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1565,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1566,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1567,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1568,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1569,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1570,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1571,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1572,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1573,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1574,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1575,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1576,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1577,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1578,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1579,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1580,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1581,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1582,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1583,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1584,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1585,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1586,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1587,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1588,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1589,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1590,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1591,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1592,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1593,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1594,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1595,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1596,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1597,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1598,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1599,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1600,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1601,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1602,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1603,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1604,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1605,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1606,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1607,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1608,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1609,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1610,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1611,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1612,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1613,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1614,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1615,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1616,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1617,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1618,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1619,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1620,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1621,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1622,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1623,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1624,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1625,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1626,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1627,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1628,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1629,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1630,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1631,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1632,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1633,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1634,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1635,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1636,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1637,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1638,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1639,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1640,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1641,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1642,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1643,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1644,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1645,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1646,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1647,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1648,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1649,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1650,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1651,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1652,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1653,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1654,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1655,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1656,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1657,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1658,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1659,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1660,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1661,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1662,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1663,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1664,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1665,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1666,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1667,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1668,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1669,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1670,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1671,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1672,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1673,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1674,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1675,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1676,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1677,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1678,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1679,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1680,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1681,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1682,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1683,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1684,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1685,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1686,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1687,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1688,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1689,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1690,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1691,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1692,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1693,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1694,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1695,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1696,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1697,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1698,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1699,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1700,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1701,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1702,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1703,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1704,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1705,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
H27_1706,NY breakout hardening,expected_R >= 1.56,REJECTED,25480.0,1.842,0.093
H27_1707,low-liquidity gap guard,expected_R >= 1.57,REJECTED,25560.0,1.849,0.0935
H27_1708,NY breakout hardening,expected_R >= 1.58,REJECTED,25640.0,1.856,0.094
H27_1709,low-liquidity gap guard,expected_R >= 1.59,REJECTED,25720.0,1.863,0.0945
H27_1710,NY breakout hardening,expected_R >= 1.60,REJECTED,25800.0,1.87,0.095
H27_1711,low-liquidity gap guard,expected_R >= 1.61,REJECTED,25880.0,1.877,0.0955
H27_1712,NY breakout hardening,expected_R >= 1.62,REJECTED,25960.0,1.884,0.096
H27_1713,low-liquidity gap guard,expected_R >= 1.63,REJECTED,26040.0,1.891,0.0965
H27_1714,NY breakout hardening,expected_R >= 1.64,REJECTED,26120.0,1.898,0.097
H27_1715,low-liquidity gap guard,expected_R >= 1.65,REJECTED,26200.0,1.905,0.0975
H27_1716,NY breakout hardening,expected_R >= 1.66,REJECTED,26280.0,1.912,0.098
H27_1717,low-liquidity gap guard,expected_R >= 1.67,REJECTED,26360.0,1.919,0.0985
H27_1718,NY breakout hardening,expected_R >= 1.68,REJECTED,26440.0,1.926,0.099
H27_1719,low-liquidity gap guard,expected_R >= 1.69,REJECTED,26520.0,1.933,0.0995
H27_1720,NY breakout hardening,expected_R >= 1.70,REJECTED,26600.0,1.94,0.1
H27_1721,low-liquidity gap guard,expected_R >= 1.71,REJECTED,26680.0,1.947,0.1005
H27_1722,NY breakout hardening,expected_R >= 1.72,REJECTED,26760.0,1.954,0.101
H27_1723,low-liquidity gap guard,expected_R >= 1.73,REJECTED,26840.0,1.961,0.1015
H27_1724,NY breakout hardening,expected_R >= 1.74,REJECTED,26920.0,1.968,0.102
H27_1725,low-liquidity gap guard,expected_R >= 1.75,PASS,27000.0,1.975,0.1025
H27_1726,NY breakout hardening,expected_R >= 1.76,REJECTED,27080.0,1.982,0.103
H27_1727,low-liquidity gap guard,expected_R >= 1.77,REJECTED,27160.0,1.989,0.1035
H27_1728,NY breakout hardening,expected_R >= 1.78,REJECTED,27240.0,1.996,0.104
H27_1729,low-liquidity gap guard,expected_R >= 1.79,REJECTED,27320.0,2.003,0.1045
H27_1730,NY breakout hardening,expected_R >= 1.80,REJECTED,27400.0,2.01,0.105
H27_1731,low-liquidity gap guard,expected_R >= 1.81,REJECTED,27480.0,2.017,0.1055
H27_1732,NY breakout hardening,expected_R >= 1.82,REJECTED,27560.0,2.024,0.106
H27_1733,low-liquidity gap guard,expected_R >= 1.83,REJECTED,27640.0,2.031,0.1065
H27_1734,NY breakout hardening,expected_R >= 1.84,REJECTED,27720.0,2.038,0.107
H27_1735,low-liquidity gap guard,expected_R >= 1.85,REJECTED,27800.0,2.045,0.1075
H27_1736,NY breakout hardening,expected_R >= 1.86,REJECTED,27880.0,2.052,0.108
H27_1737,low-liquidity gap guard,expected_R >= 1.87,REJECTED,27960.0,2.059,0.1085
H27_1738,NY breakout hardening,expected_R >= 1.88,REJECTED,28040.0,2.066,0.109
H27_1739,low-liquidity gap guard,expected_R >= 1.89,REJECTED,28120.0,2.073,0.1095
H27_1740,NY breakout hardening,expected_R >= 1.90,REJECTED,28200.0,2.08,0.11
H27_1741,low-liquidity gap guard,expected_R >= 1.91,REJECTED,28280.0,2.087,0.1105
H27_1742,NY breakout hardening,expected_R >= 1.92,REJECTED,28360.0,2.094,0.111
H27_1743,low-liquidity gap guard,expected_R >= 1.93,REJECTED,28440.0,2.101,0.1115
H27_1744,NY breakout hardening,expected_R >= 1.94,REJECTED,28520.0,2.108,0.112
H27_1745,low-liquidity gap guard,expected_R >= 1.95,REJECTED,28600.0,2.115,0.1125
H27_1746,NY breakout hardening,expected_R >= 1.96,REJECTED,28680.0,2.122,0.113
H27_1747,low-liquidity gap guard,expected_R >= 1.97,REJECTED,28760.0,2.129,0.1135
H27_1748,NY breakout hardening,expected_R >= 1.98,REJECTED,28840.0,2.136,0.114
H27_1749,low-liquidity gap guard,expected_R >= 1.99,REJECTED,28920.0,2.143,0.1145
H27_1750,NY breakout hardening,expected_R >= 1.50,PASS,29000.0,2.15,0.115
H27_1751,low-liquidity gap guard,expected_R >= 1.51,REJECTED,29080.0,2.157,0.1155
H27_1752,NY breakout hardening,expected_R >= 1.52,REJECTED,29160.0,2.164,0.116
H27_1753,low-liquidity gap guard,expected_R >= 1.53,REJECTED,29240.0,2.171,0.1165
H27_1754,NY breakout hardening,expected_R >= 1.54,REJECTED,29320.0,2.178,0.117
H27_1755,low-liquidity gap guard,expected_R >= 1.55,REJECTED,29400.0,2.185,0.1175
H27_1756,NY breakout hardening,expected_R >= 1.56,REJECTED,29480.0,2.192,0.118
H27_1757,low-liquidity gap guard,expected_R >= 1.57,REJECTED,29560.0,2.199,0.1185
H27_1758,NY breakout hardening,expected_R >= 1.58,REJECTED,29640.0,2.206,0.119
H27_1759,low-liquidity gap guard,expected_R >= 1.59,REJECTED,29720.0,2.213,0.1195
H27_1760,NY breakout hardening,expected_R >= 1.60,REJECTED,29800.0,2.22,0.12
H27_1761,low-liquidity gap guard,expected_R >= 1.61,REJECTED,29880.0,2.227,0.1205
H27_1762,NY breakout hardening,expected_R >= 1.62,REJECTED,29960.0,2.234,0.121
H27_1763,low-liquidity gap guard,expected_R >= 1.63,REJECTED,30040.0,2.241,0.1215
H27_1764,NY breakout hardening,expected_R >= 1.64,REJECTED,30120.0,2.248,0.122
H27_1765,low-liquidity gap guard,expected_R >= 1.65,REJECTED,30200.0,2.255,0.1225
H27_1766,NY breakout hardening,expected_R >= 1.66,REJECTED,30280.0,2.262,0.123
H27_1767,low-liquidity gap guard,expected_R >= 1.67,REJECTED,30360.0,2.269,0.1235
H27_1768,NY breakout hardening,expected_R >= 1.68,REJECTED,30440.0,2.276,0.124
H27_1769,low-liquidity gap guard,expected_R >= 1.69,REJECTED,30520.0,2.283,0.1245
H27_1770,NY breakout hardening,expected_R >= 1.70,REJECTED,30600.0,2.29,0.125
H27_1771,low-liquidity gap guard,expected_R >= 1.71,REJECTED,30680.0,2.297,0.1255
H27_1772,NY breakout hardening,expected_R >= 1.72,REJECTED,30760.0,2.304,0.126
H27_1773,low-liquidity gap guard,expected_R >= 1.73,REJECTED,30840.0,2.311,0.1265
H27_1774,NY breakout hardening,expected_R >= 1.74,REJECTED,30920.0,2.318,0.127
H27_1775,low-liquidity gap guard,expected_R >= 1.75,PASS,31000.0,2.325,0.1275
H27_1776,NY breakout hardening,expected_R >= 1.76,REJECTED,31080.0,2.332,0.128
H27_1777,low-liquidity gap guard,expected_R >= 1.77,REJECTED,31160.0,2.339,0.1285
H27_1778,NY breakout hardening,expected_R >= 1.78,REJECTED,31240.0,2.346,0.129
H27_1779,low-liquidity gap guard,expected_R >= 1.79,REJECTED,31320.0,2.353,0.1295
H27_1780,NY breakout hardening,expected_R >= 1.80,REJECTED,31400.0,2.36,0.13
H27_1781,low-liquidity gap guard,expected_R >= 1.81,REJECTED,31480.0,2.367,0.1305
H27_1782,NY breakout hardening,expected_R >= 1.82,REJECTED,31560.0,2.374,0.131
H27_1783,low-liquidity gap guard,expected_R >= 1.83,REJECTED,31640.0,2.381,0.1315
H27_1784,NY breakout hardening,expected_R >= 1.84,REJECTED,31720.0,2.388,0.132
H27_1785,low-liquidity gap guard,expected_R >= 1.85,REJECTED,31800.0,2.395,0.1325
H27_1786,NY breakout hardening,expected_R >= 1.86,REJECTED,31880.0,2.402,0.133
H27_1787,low-liquidity gap guard,expected_R >= 1.87,REJECTED,31960.0,2.409,0.1335
H27_1788,NY breakout hardening,expected_R >= 1.88,REJECTED,32040.0,2.416,0.134
H27_1789,low-liquidity gap guard,expected_R >= 1.89,REJECTED,32120.0,2.423,0.1345
H27_1790,NY breakout hardening,expected_R >= 1.90,REJECTED,32200.0,2.43,0.135
H27_1791,low-liquidity gap guard,expected_R >= 1.91,REJECTED,32280.0,2.437,0.1355
H27_1792,NY breakout hardening,expected_R >= 1.92,REJECTED,32360.0,2.444,0.136
H27_1793,low-liquidity gap guard,expected_R >= 1.93,REJECTED,32440.0,2.451,0.1365
H27_1794,NY breakout hardening,expected_R >= 1.94,REJECTED,32520.0,2.458,0.137
H27_1795,low-liquidity gap guard,expected_R >= 1.95,REJECTED,32600.0,2.465,0.1375
H27_1796,NY breakout hardening,expected_R >= 1.96,REJECTED,32680.0,2.472,0.138
H27_1797,low-liquidity gap guard,expected_R >= 1.97,REJECTED,32760.0,2.479,0.1385
H27_1798,NY breakout hardening,expected_R >= 1.98,REJECTED,32840.0,2.486,0.139
H27_1799,low-liquidity gap guard,expected_R >= 1.99,REJECTED,32920.0,2.493,0.1395
H27_1800,NY breakout hardening,expected_R >= 1.50,PASS,25000.0,1.8,0.09
H27_1801,low-liquidity gap guard,expected_R >= 1.51,REJECTED,25080.0,1.807,0.0905
H27_1802,NY breakout hardening,expected_R >= 1.52,REJECTED,25160.0,1.814,0.091
H27_1803,low-liquidity gap guard,expected_R >= 1.53,REJECTED,25240.0,1.821,0.0915
H27_1804,NY breakout hardening,expected_R >= 1.54,REJECTED,25320.0,1.828,0.092
H27_1805,low-liquidity gap guard,expected_R >= 1.55,REJECTED,25400.0,1.835,0.0925
